timestamp,log_text,log_level
2024-12-17 09:05:01.867100,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-15 03:00:09.867102,Backup job completed successfully.,INFO
2024-12-17 09:21:15.867105,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-17 15:13:50.867108,Replica count for deployment deployment-9 dropped below threshold.,WARNING
2024-12-16 18:42:28.867111,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-11 07:30:58.867113,Backup job completed successfully.,INFO
2024-12-14 05:07:14.867115,Failed to mount volume for pod db-pod.,ERROR
2024-12-16 19:53:46.867118,Failed to mount volume for pod api-server.,ERROR
2024-12-12 21:44:12.867121,DiskPressure condition detected on node node-1.,WARNING
2024-12-12 18:00:48.867124,Node node-1 is ready for scheduling.,INFO
2024-12-14 14:09:38.867126,Deployment deployment-6 failed to roll out successfully.,ERROR
2024-12-13 11:38:50.867129,Slow response time observed for pod frontend-pod.,WARNING
2024-12-13 07:09:28.867131,Deployment deployment-7 failed to roll out successfully.,ERROR
2024-12-14 05:04:55.867134,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-11 14:54:09.867136,Backup job completed successfully.,INFO
2024-12-15 16:45:22.867139,Replica count for deployment deployment-5 dropped below threshold.,WARNING
2024-12-15 10:57:55.867141,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-10 17:26:32.867144,Deployment deployment-8 failed to roll out successfully.,ERROR
2024-12-16 09:29:29.867147,Failed to mount volume for pod frontend-pod.,ERROR
2024-12-13 10:17:37.867149,Deployment deployment-1 scaled to production replicas.,INFO
2024-12-11 15:30:19.867152,Deployment deployment-3 failed to roll out successfully.,ERROR
2024-12-16 03:18:23.867155,DiskPressure condition detected on node node-5.,WARNING
2024-12-15 23:00:19.867157,Node node-3 is ready for scheduling.,INFO
2024-12-12 06:29:54.867160,Slow response time observed for pod db-pod.,WARNING
2024-12-12 01:37:22.867162,Backup job completed successfully.,INFO
2024-12-14 09:52:21.867164,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-16 00:18:04.867167,Pod nginx-pod started successfully in namespace monitoring.,INFO
2024-12-13 18:30:59.867171,Node node-3 is NotReady for scheduling pods.,ERROR
2024-12-10 20:49:25.867173,Backup job completed successfully.,INFO
2024-12-12 07:33:18.867175,Node node-1 is ready for scheduling.,INFO
2024-12-15 12:31:40.867178,Pod api-server started successfully in namespace monitoring.,INFO
2024-12-13 21:55:26.867181,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-14 22:49:55.867184,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-11 18:18:32.867186,Pod db-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-12 18:17:28.867189,Replica count for deployment deployment-4 dropped below threshold.,WARNING
2024-12-11 07:45:03.867192,Deployment deployment-6 failed to roll out successfully.,ERROR
2024-12-14 16:12:27.867194,Replica count for deployment deployment-4 dropped below threshold.,WARNING
2024-12-15 00:32:33.867197,DiskPressure condition detected on node node-5.,WARNING
2024-12-16 23:30:24.867200,Pod api-server crashed due to out of memory (OOMKilled).,ERROR
2024-12-15 17:48:40.867202,DiskPressure condition detected on node node-1.,WARNING
2024-12-12 04:24:07.867205,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-15 17:05:38.867208,Node node-5 is ready for scheduling.,INFO
2024-12-14 05:09:15.867210,Pod redis-pod started successfully in namespace production.,INFO
2024-12-13 15:21:35.867213,High memory usage detected in pod redis-pod.,WARNING
2024-12-16 19:38:46.867215,Backup job completed successfully.,INFO
2024-12-11 00:42:12.867217,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-13 19:31:59.867223,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-11 06:28:24.867225,DiskPressure condition detected on node node-4.,WARNING
2024-12-13 10:23:52.867228,Slow response time observed for pod nginx-pod.,WARNING
2024-12-11 14:36:16.867231,Replica count for deployment deployment-7 dropped below threshold.,WARNING
2024-12-13 02:57:29.867233,Pod nginx-pod started successfully in namespace production.,INFO
2024-12-17 08:45:17.867235,Backup job completed successfully.,INFO
2024-12-17 07:12:28.867237,High memory usage detected in pod redis-pod.,WARNING
2024-12-16 03:44:55.867240,Replica count for deployment deployment-4 dropped below threshold.,WARNING
2024-12-11 09:45:56.867242,Backup job completed successfully.,INFO
2024-12-16 04:07:17.867245,DiskPressure condition detected on node node-3.,WARNING
2024-12-14 21:42:28.867248,Slow response time observed for pod db-pod.,WARNING
2024-12-11 19:27:54.867250,Pod frontend-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-12 06:40:45.867253,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-11 23:56:12.867255,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-15 08:43:17.867258,High memory usage detected in pod api-server.,WARNING
2024-12-16 12:59:28.867261,Node node-1 is ready for scheduling.,INFO
2024-12-15 14:16:33.867263,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-13 01:06:30.867266,Pod db-pod started successfully in namespace production.,INFO
2024-12-12 05:10:37.867268,Node node-5 is NotReady for scheduling pods.,ERROR
2024-12-17 03:18:37.867271,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-11 06:35:09.867274,Deployment deployment-6 scaled to kube-system replicas.,INFO
2024-12-13 03:17:26.867276,Backup job completed successfully.,INFO
2024-12-12 15:45:56.867279,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-12 09:51:46.867281,Pod api-server crashed due to out of memory (OOMKilled).,ERROR
2024-12-11 18:26:42.867284,DiskPressure condition detected on node node-2.,WARNING
2024-12-11 15:58:06.867286,High memory usage detected in pod api-server.,WARNING
2024-12-16 09:27:51.867289,Pod frontend-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-14 12:50:42.867292,Deployment deployment-9 scaled to default replicas.,INFO
2024-12-14 22:00:12.867295,Node node-3 is ready for scheduling.,INFO
2024-12-11 08:09:25.867298,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-16 07:38:50.867301,Pod frontend-pod started successfully in namespace default.,INFO
2024-12-12 15:19:23.867303,Pod api-server started successfully in namespace monitoring.,INFO
2024-12-17 16:16:19.867306,Deployment deployment-6 failed to roll out successfully.,ERROR
2024-12-13 04:26:30.867308,Slow response time observed for pod frontend-pod.,WARNING
2024-12-13 00:56:21.867311,Replica count for deployment deployment-1 dropped below threshold.,WARNING
2024-12-14 19:08:26.867314,Deployment deployment-7 scaled to monitoring replicas.,INFO
2024-12-17 14:09:01.867316,Failed to mount volume for pod redis-pod.,ERROR
2024-12-10 22:00:16.867319,High memory usage detected in pod redis-pod.,WARNING
2024-12-16 12:44:13.867322,Replica count for deployment deployment-3 dropped below threshold.,WARNING
2024-12-10 23:36:47.867324,High memory usage detected in pod redis-pod.,WARNING
2024-12-14 23:49:41.867326,Backup job completed successfully.,INFO
2024-12-11 05:36:10.867329,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-13 09:25:51.867331,Deployment deployment-9 failed to roll out successfully.,ERROR
2024-12-14 23:38:59.867334,Pod redis-pod started successfully in namespace kube-system.,INFO
2024-12-14 14:56:50.867336,Pod nginx-pod started successfully in namespace monitoring.,INFO
2024-12-13 01:22:22.867339,DiskPressure condition detected on node node-4.,WARNING
2024-12-12 20:07:04.867342,Slow response time observed for pod api-server.,WARNING
2024-12-13 23:10:33.867344,Pod frontend-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-13 19:17:07.867347,Slow response time observed for pod db-pod.,WARNING
2024-12-15 15:33:54.867349,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-14 19:52:29.867352,Pod redis-pod started successfully in namespace monitoring.,INFO
2024-12-11 20:36:27.867356,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-16 18:38:00.867358,Backup job completed successfully.,INFO
2024-12-10 19:12:49.867360,DiskPressure condition detected on node node-2.,WARNING
2024-12-16 11:12:39.867363,Deployment deployment-5 scaled to default replicas.,INFO
2024-12-11 20:52:43.867366,Node node-5 is NotReady for scheduling pods.,ERROR
2024-12-13 03:02:32.867368,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-17 14:59:07.867371,Node node-3 is ready for scheduling.,INFO
2024-12-15 07:27:24.867373,Replica count for deployment deployment-3 dropped below threshold.,WARNING
2024-12-11 08:19:51.867376,Pod redis-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-12 07:48:43.867378,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-15 06:04:37.867380,Replica count for deployment deployment-10 dropped below threshold.,WARNING
2024-12-13 11:43:21.867383,Slow response time observed for pod db-pod.,WARNING
2024-12-13 14:26:32.867385,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-16 14:49:05.867387,Slow response time observed for pod nginx-pod.,WARNING
2024-12-15 13:18:06.867389,Slow response time observed for pod frontend-pod.,WARNING
2024-12-15 10:44:11.867392,Deployment deployment-10 failed to roll out successfully.,ERROR
2024-12-11 18:24:49.867394,Node node-4 is ready for scheduling.,INFO
2024-12-16 15:26:27.867397,Pod db-pod started successfully in namespace monitoring.,INFO
2024-12-17 04:29:56.867399,Replica count for deployment deployment-9 dropped below threshold.,WARNING
2024-12-13 00:33:58.867401,Pod api-server started successfully in namespace default.,INFO
2024-12-17 09:26:32.867404,Deployment deployment-10 failed to roll out successfully.,ERROR
2024-12-15 03:43:13.867406,High memory usage detected in pod api-server.,WARNING
2024-12-16 10:35:44.867408,Pod api-server started successfully in namespace monitoring.,INFO
2024-12-16 18:49:08.867411,DiskPressure condition detected on node node-3.,WARNING
2024-12-13 07:04:07.867413,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-11 16:20:39.867415,Backup job completed successfully.,INFO
2024-12-15 00:11:47.867417,Pod nginx-pod started successfully in namespace monitoring.,INFO
2024-12-12 04:34:48.867419,Pod redis-pod started successfully in namespace production.,INFO
2024-12-15 21:17:46.867422,High memory usage detected in pod nginx-pod.,WARNING
2024-12-13 20:01:20.867424,Slow response time observed for pod redis-pod.,WARNING
2024-12-16 00:33:22.867426,Node node-4 is ready for scheduling.,INFO
2024-12-12 03:29:17.867429,High memory usage detected in pod redis-pod.,WARNING
2024-12-10 17:37:53.867431,Node node-1 is ready for scheduling.,INFO
2024-12-12 12:13:18.867433,Failed to mount volume for pod db-pod.,ERROR
2024-12-16 23:39:27.867436,Pod db-pod started successfully in namespace production.,INFO
2024-12-13 21:11:33.867438,High memory usage detected in pod nginx-pod.,WARNING
2024-12-12 09:27:28.867440,Node node-1 is ready for scheduling.,INFO
2024-12-10 17:33:23.867442,Deployment deployment-6 scaled to production replicas.,INFO
2024-12-14 14:29:15.867445,Pod redis-pod started successfully in namespace monitoring.,INFO
2024-12-13 01:01:08.867447,Pod db-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-12 20:29:28.867449,Node node-4 is ready for scheduling.,INFO
2024-12-16 20:16:45.867452,Node node-5 is ready for scheduling.,INFO
2024-12-13 01:06:15.867454,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-14 01:50:47.867456,Node node-5 is ready for scheduling.,INFO
2024-12-13 21:38:12.867459,Backup job completed successfully.,INFO
2024-12-13 10:46:32.867461,Deployment deployment-1 failed to roll out successfully.,ERROR
2024-12-16 22:31:47.867463,Pod nginx-pod started successfully in namespace default.,INFO
2024-12-13 10:23:11.867466,Replica count for deployment deployment-9 dropped below threshold.,WARNING
2024-12-17 05:08:15.867468,Failed to mount volume for pod db-pod.,ERROR
2024-12-14 23:47:39.867470,High memory usage detected in pod redis-pod.,WARNING
2024-12-13 13:57:16.867473,Pod frontend-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-16 02:38:48.867475,Pod db-pod started successfully in namespace default.,INFO
2024-12-13 13:02:31.867477,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-15 01:36:36.867480,Node node-5 is NotReady for scheduling pods.,ERROR
2024-12-10 22:49:14.867482,Node node-1 is ready for scheduling.,INFO
2024-12-12 03:16:52.867485,Deployment deployment-6 failed to roll out successfully.,ERROR
2024-12-11 19:20:57.867487,Pod api-server crashed due to out of memory (OOMKilled).,ERROR
2024-12-12 19:07:09.867489,Slow response time observed for pod redis-pod.,WARNING
2024-12-13 16:10:22.867491,Node node-5 is NotReady for scheduling pods.,ERROR
2024-12-15 16:58:55.867494,High memory usage detected in pod frontend-pod.,WARNING
2024-12-11 04:34:30.867496,DiskPressure condition detected on node node-1.,WARNING
2024-12-16 22:56:50.867498,Slow response time observed for pod db-pod.,WARNING
2024-12-17 06:49:44.867501,Failed to mount volume for pod redis-pod.,ERROR
2024-12-11 05:39:29.867504,Node node-1 is ready for scheduling.,INFO
2024-12-17 09:38:43.867506,Slow response time observed for pod redis-pod.,WARNING
2024-12-15 15:59:52.867508,Node node-1 is ready for scheduling.,INFO
2024-12-16 18:44:53.867511,Replica count for deployment deployment-6 dropped below threshold.,WARNING
2024-12-17 01:44:47.867513,Failed to mount volume for pod db-pod.,ERROR
2024-12-14 17:54:47.867516,High memory usage detected in pod nginx-pod.,WARNING
2024-12-12 10:01:10.867518,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-11 21:23:11.867520,Node node-2 is ready for scheduling.,INFO
2024-12-15 11:59:38.867523,Replica count for deployment deployment-2 dropped below threshold.,WARNING
2024-12-16 16:26:52.867525,Pod api-server started successfully in namespace kube-system.,INFO
2024-12-15 04:02:59.867528,Deployment deployment-8 scaled to default replicas.,INFO
2024-12-11 01:18:09.867530,Pod db-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-16 13:21:42.867532,Node node-5 is NotReady for scheduling pods.,ERROR
2024-12-13 03:51:06.867535,Deployment deployment-3 scaled to default replicas.,INFO
2024-12-14 02:55:56.867537,Deployment deployment-6 scaled to monitoring replicas.,INFO
2024-12-11 11:40:27.867539,Backup job completed successfully.,INFO
2024-12-14 05:52:55.867541,Pod db-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-17 00:30:29.867544,DiskPressure condition detected on node node-2.,WARNING
2024-12-12 15:34:13.867546,Deployment deployment-5 failed to roll out successfully.,ERROR
2024-12-15 06:16:05.867548,Pod db-pod started successfully in namespace kube-system.,INFO
2024-12-11 16:09:45.867551,Slow response time observed for pod redis-pod.,WARNING
2024-12-11 20:35:42.867554,Pod redis-pod started successfully in namespace kube-system.,INFO
2024-12-16 23:24:51.867556,Node node-2 is ready for scheduling.,INFO
2024-12-13 02:22:57.867558,Deployment deployment-1 scaled to kube-system replicas.,INFO
2024-12-17 02:59:37.867561,Pod db-pod started successfully in namespace monitoring.,INFO
2024-12-12 12:29:50.867562,Backup job completed successfully.,INFO
2024-12-10 17:33:43.867565,Node node-3 is ready for scheduling.,INFO
2024-12-11 20:42:27.867568,Deployment deployment-4 scaled to production replicas.,INFO
2024-12-11 01:52:02.867570,DiskPressure condition detected on node node-4.,WARNING
2024-12-10 22:16:54.867573,Deployment deployment-10 failed to roll out successfully.,ERROR
2024-12-16 23:58:46.867574,Backup job completed successfully.,INFO
2024-12-14 10:33:32.867577,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-10 18:22:06.867579,High memory usage detected in pod nginx-pod.,WARNING
